11748	106.5361	-70.2	-3.2	59.8	500	500
12022	108.6738	-72.8	-3.8	61.2	500	500
12302	110.8381	-72.8	-3.8	61.2	500	500
12589	113.0699	-73.1	-4.1	61.9	500	500
12882	115.2789	-74.8	-3.8	62.2	500	500
13182	117.6044	-75.8	-3.8	62.45	500	500
13489	119.9505	-78.1	-4.1	62.9	500	500
13803	122.3674	-78.7	-4.7	63.3	500	500
14125	124.7467	-81.5	-4.5	63.5	500	500
14454	127.2095	-81.6	-5.6	64.4	500	500
14791	129.7881	-82.9	-4.9	65.1	500	500
15135	132.3091	-83.5	-5.5	65.5	500	500
15488	134.9962	-85.2	-6.2	65.8	500	500
15848	137.6981	-85.2	-6.2	65.8	500	500
16218	140.5002	-86.2	-6.2	66.8	500	500
16595	143.3678	-87.5	-6.5	67.5	500	500
16982	146.2944	-87.8	-6.8	68.2	500	500
17378	149.3516	-89.2	-6.2	68.8	500	500
17782	152.4597	-90.8	-6.8	69.2	500	500
18197	155.6876	-89.3	-7.3	69.7	500	500
18620	158.9438	-92	-7	71	500	500
19054	162.2597	-92.6	-7.6	71.4	500	500
19498	165.5658	-96.2	-8.2	71.8	500	500
19952	168.9253	-96.8	-7.8	72.2	500	500
