011220 115.4595 22 90 140 212 243.0005
011481 116.0801 21.1 91.1 141.1 213.1 243.1005
011748 116.7030 20.8 90.8 141.8 214.8 246.8
012022 117.3626 21.195 91.2 143.2 217.2 248.2
012302 118.0275 20.2 92.2 144.2 219.2 249.2
012589 118.6457 19.9 91.9 144.9 219.9 250.9
012882 119.2599 19.2 92.2 146.2 222.2 252.2
013182 119.8906 19.2 93.2 147.2 224.2 255.2005
013489 120.5635 18.9 92.9 147.9 224.9 256.9
013803 121.1714 18.3 93.3 148.3 226.3 260.3005
014125 121.834 17.5 94.5 149.5 228.5 261.5
014454 122.4554 16.4 94.4 150.4 230.4 262.4
014791 123.1007 16.1 95.1 151.1 231.1 266.101
015135 123.7615 16.5 95.5 152.5 232.5 268.5005
015488 124.3871 14.8 95.8 152.8 234.8 272.8
015848 125.0848 15.8 95.8 153.8 235.8 274.8
016218 125.6992 14.8 95.8 154.8 238.8 274.8
016595 126.3139 14.5 96.5 155.5 240.5 276.5
016982 126.8980 13.2 97.2 156.2 242.2 279.2
017378 127.5229 13.8 96.8 157.8 244.8 281.8
017782 128.1245 13.2 97.2 158.2 245.2 286.2
018197 128.7558 12.7 97.7 159.7 246.7 285.7
018620 129.3657 12 98 160 249 287
019054 129.9865 12.4 98.4 161.4 249.405 290.4
019498 130.6155 10.8 98.8 161.8 251.8 291.8005
019952 131.2312 11.2 99.2 163.2 253.2 292.2005
