13803	41.23808	-57.7	13.3	64.3	261.3	500
14125	41.29962	-58.5	12.5	64.5	260.505	500
14454	41.35872	-60.6	12.4	64.4	261.405	500
14791	41.42736	-60.9	12.1	65.1	261.1	500
15135	41.48864	-61.5	11.5	65.5	260.505	500
15488	41.57794	-62.2	11.8	65.8	259.805	500
15848	41.67936	-63.2	11.8	65.8	259.81	500
16218	41.81936	-65.2	10.8	66.8	260.8	500
16595	41.89908	-66.5	10.5	66.5	259.515	500
16982	42.00632	-67.8	11.2	67.2	262.2	500
17378	42.1133	-68.205	10.8	67.8	260.81	500
17782	42.23022	-69.8	11.2	68.2	260.205	500
18197	42.33426	-71.3	10.7	67.7	261.7	500
18620	42.45614	-73	10	69	258.005	500
19054	42.57602	-73.6	9.4	69.4	260.41	500
19498	42.68616	-73.2	9.8	69.8	260.805	500
19952	42.78578	-75.8	9.2	70.2	260.2	500
